from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
U1702Z1,U1702Z1,1,,318_38_180702,317_8_180702
U1712Z3,U1712Z1,1,,446_48_180430,317_8_180702
U1712Z3,U1712Z2,1,,446_50_180430,317_9_180702
U1709Z1,U1709Z2,1,,447_18_180702,317_9_180702
U1702Z2,U1702Z2,1,,318_18_180702,317_9_180702
U1702Z2,U1702Z2,1,,318_10_180702,321_9_180430
U1702Z1,U1702Z1,1,,318_44_180702,317_10_180430
U1712Z3,U1712Z1,1,,446_65_180430,317_10_180430
U1712Z3,U1712Z2,1,,446_67_180430,317_11_180702
U1712Z3,U1712Z1,1,,446_8_180430,317_13_180702
U1712Z3,U1712Z2,1,,446_12_180430,317_14_180702
U1702Z2,U1702Z2,1,,318_23_190103,317_14_180702
U1702Z1,U1702Z1,1,,318_89_180702,321_11_180430
U1702Z2,U1702Z2,1,,318_27_180702,321_12_180430
U1702Z1,U1702Z1,1,,318_34_180702,317_15_180702
U1712Z3,U1712Z1,1,,446_26_180430,317_15_180702
U1712Z3,U1712Z2,1,,446_28_180430,317_16_180702
U1702Z2,U1702Z2,1,,318_76_180702,317_16_180702
U1702Z1,U1702Z1,1,,318_77_190103,317_17_180702
U1712Z3,U1712Z1,1,,446_36_180430,317_17_180702
U1712Z3,U1712Z2,1,,446_42_180430,317_18_180702
U1702Z2,U1702Z2,1,,318_16_180702,317_18_180702
U1702Z1,U1702Z1,1,,318_17_180702,317_19_180702
U1702Z2,U1702Z2,1,,318_41_180702,317_20_180702
U1702Z1,U1702Z1,1,,318_42_180702,317_21_180702
U1712Z3,U1712Z1,1,,446_60_180430,317_21_180702
U1712Z3,U1712Z2,1,,446_62_180430,317_22_180702
U1709Z1,U1709Z2,1,,447_9_180702,317_22_180702
U1702Z2,U1702Z2,1,,318_25_180702,317_22_180702
U1702Z1,U1702Z1,1,,318_26_180910,321_13_180430
U1712Z3,U1712Z2,1,,446_6_180430,317_40_190304
U1712Z3,U1712Z2,1,,446_30_180430,317_27_180702
U1702Z2,U1702Z2,1,,318_49_180702,317_27_180702
U1702Z1,U1702Z1,1,,318_50_190103,317_28_180702
U1712Z3,U1712Z1,1,,446_40_180430,317_28_180702
U1702Z2,U1702Z2,1,,318_5_180702,317_29_180702
U1702Z2,U1702Z2,1,,318_32_180702,321_15_180430
U1702Z1,U1702Z1,1,,318_19_180702,317_30_180702
U1702Z2,U1702Z2,1,,318_82_180702,317_31_180702
U1702Z1,U1702Z1,1,,318_13_181210,317_32_180702
U1712Z3,U1712Z1,1,,446_20_180430,317_32_180702
U1712Z3,U1712Z2,1,,446_22_180430,317_33_180702
U1709Z1,U1709Z2,1,,447_13_180702,317_33_180702
U1702Z2,U1702Z2,1,,318_74_180702,317_33_180702
U1702Z1,U1702Z1,1,,318_4_180702,321_17_180430
U1702Z2,U1702Z2,1,,318_91_190103,321_18_180430
U1702Z1,U1702Z1,1,,318_92_180702,317_34_180702
U1712Z3,U1712Z1,1,,446_44_180430,317_34_180702
U1712Z3,U1712Z2,1,,446_46_180430,317_35_180702
U1709Z1,U1709Z2,1,,447_20_180702,317_35_180702
U1702Z2,U1702Z2,1,,318_39_180702,317_35_180702
U1702Z1,U1702Z1,1,,318_69_180702,317_36_180702
U1712Z3,U1712Z1,1,,446_56_180430,317_36_180702
U1712Z3,U1712Z2,1,,446_58_180430,317_37_180702
U1702Z2,U1702Z2,1,,318_43_180702,317_37_180702
U1702Z1,U1702Z1,1,,318_86_180702,321_19_180430
U1709Z1,U1709Z2,1,,447_7_180702,321_20_180430
U1702Z2,U1702Z2,1,,318_87_180702,321_20_180430
U1702Z1,U1702Z1,1,,318_88_180702,317_38_180702
U1702Z2,U1702Z2,1,,318_80_180702,317_23_190304
U1712Z3,U1712Z1,1,,446_4_180430,317_24_190304
U1712Z3,U1712Z2,1,,446_10_180430,317_25_190304
U1702Z2,U1702Z2,1,,318_94_180702,317_25_190304
U1702Z1,U1702Z1,1,,318_46_180702,317_26_190304
U1702Z1,U1702Z1,1,,318_54_190103,317_26_190304
U1712Z3,U1712Z1,1,,446_18_180430,317_26_190304
U1712Z3,U1712Z2,1,,446_34_180430,317_42_180702
U1702Z2,U1702Z2,1,,318_37_180702,317_42_180702
U1702Z1,U1702Z1,1,,318_79_180702,317_43_180702
U1702Z2,U1702Z2,1,,318_21_180702,317_44_180702
U1702Z2,U1702Z2,1,,318_85_180702,321_22_180430
U1702Z1,U1702Z1,1,,317_52_180702,318_24_180702
U1702Z2,U1702Z2,1,,317_22_180702,318_25_180702
U1702Z1,U1702Z1,1,,321_13_180430,318_26_180910
U1702Z2,U1702Z2,1,,318_72_180702,317_45_180702
U1712Z3,U1712Z1,1,,446_10_180430,317_46_180702
U1702Z2,U1702Z2,1,,321_12_180430,318_27_180702
U1702Z2,U1702Z2,1,,318_68_180702,321_24_180430
U1702Z1,U1702Z1,1,,318_6_180702,317_48_180702
U1709Z1,U1709Z2,1,,447_21_180702,317_49_180702
U1702Z2,U1702Z2,1,,318_11_181210,317_49_180702
U1702Z2,U1702Z2,1,,321_15_180430,318_32_180702
U1702Z1,U1702Z1,1,,318_95_180702,317_50_180702
U1702Z2,U1702Z2,1,,318_57_180702,317_51_180702
U1702Z1,U1702Z1,1,,317_15_180702,318_34_180702
U1702Z2,U1702Z2,1,,321_6_180430,318_35_180702
U1702Z1,U1702Z1,1,,321_2_180430,318_36_190103
U1702Z2,U1702Z2,1,,317_42_180702,318_37_180702
U1702Z1,U1702Z1,1,,317_8_180702,318_38_180702
U1702Z2,U1702Z2,1,,317_35_180702,318_39_180702
U1702Z2,U1702Z2,1,,317_20_180702,318_41_180702
U1702Z1,U1702Z1,1,,317_21_180702,318_42_180702
U1702Z2,U1702Z2,1,,317_37_180702,318_43_180702
U1702Z1,U1702Z1,1,,317_10_180430,318_44_180702
U1702Z1,U1702Z1,1,,317_26_190304,318_46_180702
U1702Z1,U1702Z1,1,,317_28_180702,318_50_190103
U1702Z2,U1702Z2,1,,321_29_180430,318_51_180702
U1702Z1,U1702Z1,1,,317_53_180702,318_52_180702
U1702Z2,U1702Z2,1,,317_54_180702,318_53_180702
U1702Z1,U1702Z1,1,,318_24_180702,317_52_180702
U1709Z1,U1709Z2,1,,488_32_190103,320_24_181122
U1702Z2,U1702Z2,1,,317_51_180702,318_57_180702
U1702Z1,U1702Z1,1,,317_6_180702,318_48_180702
U1702Z2,U1702Z2,1,,317_27_180702,318_49_180702
U1702Z2,U1702Z2,1,,318_51_180702,321_29_180430
U1702Z1,U1702Z1,1,,318_52_180702,317_53_180702
U1712Z3,U1712Z1,1,,446_52_180430,317_53_180702
U1712Z3,U1712Z2,1,,446_54_180430,317_54_180702
U1702Z2,U1702Z2,1,,318_53_180702,317_54_180702
U1702Z1,U1702Z1,1,,318_71_180702,321_30_180430
U1709Z1,U1709Z2,1,,317_26_190304,447_10_180702
U1709Z1,U1709Z2,1,,321_33_180430,447_12_180702
U1853Z301,U1853Z1,1,,1307_395_181210,448_109_190304
U1853Z301,U1853Z1,1,,1307_491_181218,448_92_190304
U1853Z301,U1853Z1,1,,1307_442_181210,448_94_190304
U1853Z301,U1853Z1,1,,1307_412_181210,448_96_190304
U1853Z301,U1853Z1,1,,1307_400_181210,448_98_190304
U1853Z301,U1853Z1,1,,1307_345_181209,448_100_190304
U1712Z2,U1712Z3,1,,317_40_190304,446_7_180430
U1712Z1,U1712Z3,1,,317_13_180702,446_9_180430
U1712Z1,U1712Z3,1,,317_46_180702,446_11_180430
U1712Z2,U1712Z3,1,,317_14_180702,446_13_180430
U1712Z1,U1712Z3,1,,317_26_190304,446_19_180430
U1712Z2,U1712Z3,1,,317_3_180702,446_19_180430
U1712Z2,U1712Z3,1,,317_16_180702,446_29_180430
U1712Z2,U1712Z3,1,,317_27_180702,446_31_180430
U1712Z2,U1712Z3,1,,317_42_180702,446_35_190103
U1712Z1,U1712Z3,1,,317_17_180702,446_37_180430
U1712Z2,U1712Z3,1,,317_7_180702,446_39_180430
U1712Z1,U1712Z3,1,,317_28_180702,446_41_180430
U1712Z2,U1712Z3,1,,317_18_180702,446_43_180430
U1712Z2,U1712Z3,1,,317_35_180702,446_47_180430
U1712Z1,U1712Z3,1,,317_8_180702,446_49_180430
U1712Z2,U1712Z3,1,,317_9_180702,446_51_180430
U1712Z1,U1712Z3,1,,317_36_180702,446_57_180430
U1712Z2,U1712Z3,1,,317_37_180702,446_59_180430
U1712Z2,U1712Z3,1,,317_22_180702,446_63_180430
U1712Z1,U1712Z3,1,,317_52_180702,446_64_180430
U1709Z2,U1709Z2,1,,317_11_180702,449_13_190304
U1702Z2,U1702Z2,1,,321_7_180430,318_58_180702
U1704Z4,U1704Z3,1,,318_23_190103,318_59_190103
U1702Z1,U1702Z1,1,,317_4_180702,318_61_180702
U1702Z2,U1702Z2,1,,321_34_180430,318_62_180702
U1702Z1,U1702Z1,1,,317_56_180702,318_63_180702
U1702Z2,U1702Z2,1,,321_4_180430,318_64_180702
U1702Z2,U1702Z2,1,,321_24_180430,318_68_180702
U1702Z1,U1702Z1,1,,317_36_180702,318_69_180702
U1702Z1,U1702Z1,1,,321_30_180430,318_71_180702
U1702Z2,U1702Z2,1,,317_45_180702,318_72_180702
U1702Z1,U1702Z1,1,,318_8_180702,321_31_180430
U1709Z2,U1709Z2,1,,446_16_180430,320_28_190103
U1709Z1,U1709Z2,1,,488_34_180430,320_28_190103
U1702Z2,U1702Z2,1,,317_33_180702,318_74_180702
U1702Z1,U1702Z1,1,,321_36_180430,318_75_180702
U1702Z2,U1702Z2,1,,317_16_180702,318_76_180702
U1702Z1,U1702Z1,1,,317_17_180702,318_77_190103
U1702Z1,U1702Z1,1,,317_43_180702,318_79_180702
U1709Z1,U1709Z2,1,,320_20_181122,449_16_180702
U1702Z2,U1702Z2,1,,321_37_180430,318_1_180702
U1709Z1,U1709Z2,1,,447_11_180702,321_1_180430
U1702Z2,U1702Z2,1,,318_14_180702,321_1_180430
U1702Z1,U1702Z1,1,,321_5_180430,318_2_180702
U1702Z2,U1702Z2,1,,317_5_180702,318_3_180702
U1702Z1,U1702Z1,1,,321_17_180430,318_4_180702
U1702Z1,U1702Z1,1,,318_36_190103,321_2_180430
U1709Z2,U1709Z2,1,,317_7_180702,449_1_190304
U1702Z2,U1702Z2,1,,317_29_180702,318_5_180702
U1842Z2,U1842Z1,1,,488_14_180430,314_3_181207
U1702Z2,U1702Z2,1,,317_23_190304,318_80_180702
U1702Z2,U1702Z2,1,,317_40_190304,318_81_180702
U1702Z2,U1702Z2,1,,317_31_180702,318_82_180702
U1702Z1,U1702Z1,1,,318_7_180702,321_33_180430
U1702Z2,U1702Z2,1,,318_62_180702,321_34_180430
U1702Z1,U1702Z1,1,,318_63_180702,317_56_180702
U1709Z2,U1709Z2,1,,317_42_180702,448_101_190304
U1853Z301,U1853Z1,1,,1307_316_181209,448_23_190304
U1709Z1,U1709Z2,1,,317_43_180702,447_19_180702
U1702Z2,U1702Z2,1,,321_22_180430,318_85_180702
U1702Z1,U1702Z1,1,,321_19_180430,318_86_180702
U1702Z2,U1702Z2,1,,321_20_180430,318_87_180702
U1702Z1,U1702Z1,1,,317_38_180702,318_88_180702
U1842Z2,U1842Z1,1,,488_2_190103,314_5_190103
U1702Z2,U1702Z2,1,,318_64_180702,321_4_180430
U1842Z1,U1842Z1,1,,488_43_180430,314_8_181207
U1842Z2,U1842Z1,1,,488_18_180430,314_8_181207
U1702Z1,U1702Z1,1,,317_48_180702,318_6_180702
U1702Z1,U1702Z1,1,,321_33_180430,318_7_180702
U1853Z301,U1853Z1,1,,1307_337_181209,448_103_190304
U1709Z2,U1709Z2,1,,317_29_180702,449_5_190304
U1330Z2,U1330Z2,1,,337_305_181210,334_1_180430
U1330Z2,U1330Z2,1,,339_17_181210,334_3_180430
U1702Z1,U1702Z1,1,,318_75_180702,321_36_180430
U1702Z2,U1702Z2,1,,321_18_180430,318_91_190103
U1702Z1,U1702Z1,1,,317_34_180702,318_92_180702
U1702Z1,U1702Z1,1,,321_31_180430,318_8_180702
U1853Z301,U1853Z1,1,,1307_436_181210,448_73_190304
U1702Z2,U1702Z2,1,,317_7_180702,318_9_190103
U1709Z1,U1709Z2,1,,320_23_181122,449_9_180702
U1702Z2,U1702Z2,1,,321_9_180430,318_10_180702
U1853Z301,U1853Z1,1,,1307_329_181209,448_105_190304
U1842Z1,U1842Z1,1,,488_33_180430,314_15_181207
U1842Z2,U1842Z1,1,,488_38_180430,314_17_181207
U1842Z1,U1842Z1,1,,488_13_180430,314_19_181207
U1842Z2,U1842Z1,1,,488_42_180430,314_19_181207
U1842Z1,U1842Z1,1,,488_45_180430,314_21_181207
U1842Z2,U1842Z1,1,,488_20_180430,314_21_181207
U1709Z2,U1709Z2,1,,317_22_180702,449_10_190304
U1709Z1,U1709Z2,1,,317_52_180702,449_10_190304
U1709Z2,U1709Z2,1,,321_32_180430,320_26_181210
U1702Z2,U1702Z2,1,,321_1_180430,318_14_180702
U1702Z1,U1702Z1,1,,318_2_180702,321_5_180430
U1702Z2,U1702Z2,1,,318_35_180702,321_6_180430
U1702Z2,U1702Z2,1,,317_18_180702,318_16_180702
U1702Z1,U1702Z1,1,,317_19_180702,318_17_180702
U1702Z2,U1702Z2,1,,317_9_180702,318_18_180702
U1702Z1,U1702Z1,1,,317_30_180702,318_19_180702
U1702Z1,U1702Z1,1,,317_2_180702,318_22_180702
U1702Z2,U1702Z2,1,,317_14_180702,318_23_190103
U1842Z1,U1842Z1,1,,488_19_180430,314_33_181207
U1842Z2,U1842Z1,1,,488_44_180430,314_33_181207
U1702Z2,U1702Z2,1,,317_49_180702,318_11_181210
U1702Z1,U1702Z1,1,,317_32_180702,318_13_181210
U1842Z2,U1842Z1,1,,488_10_180430,314_29_181207
U1702Z2,U1702Z2,1,,317_44_180702,318_21_180702
U1709Z1,U1709Z2,1,,321_30_180430,447_8_180702
U1702Z1,U1702Z1,1,,321_11_180430,318_89_180702
U1702Z2,U1702Z2,1,,317_3_180702,318_90_180702
U1702Z2,U1702Z2,1,,318_1_180702,321_37_180430
U1739Z2,U1739Z2,1,,449_23_190103,318_94_180702
U1702Z2,U1702Z2,1,,317_25_190304,318_94_180702
U1702Z1,U1702Z1,1,,317_50_180702,318_95_180702
U1853Z301,U1853Z1,1,,1307_415_181210,448_107_190304
U1709Z1,U1709Z2,1,,317_4_180702,447_14_180702
U2118Z301,U2118Z2,1,,1305_120_181209,319_100_190304
U2118Z301,U2118Z2,1,,1305_138_181210,319_111_190304
U2094Z2,U2094Z2,1,,350_51_180723,624_5_181214
U2094Z2,U2094Z2,1,,350_22_190103,624_7_181214
U2094Z2,U2094Z2,1,,350_53_180723,624_9_181214
U2094Z2,U2094Z2,1,,350_43_180723,624_11_181214
U2094Z2,U2094Z2,1,,350_11_180723,624_13_181214
U461Z301,U461Z2,1,,1309_62_181218,325_6_180430
U461Z301,U461Z2,1,,1309_48_181218,325_8_180430
U461Z301,U461Z2,1,,1309_16_181218,325_10_180430
U461Z301,U461Z2,1,,1309_85_181218,325_28_180430
U461Z301,U461Z2,1,,1309_58_181218,325_30_180430
U2142Z301,U2142Z2,1,,1309_179_181218,494_77_181208
U2008Z4,U2008Z2,1,,489_8_181207,385_154_190304
U3303Z1,U3303Z1,1,,454_24_180430,332_430_190320
U1503Z1,U1503Z2,1,,331_196_190318,341_312_190318
U2109Z1,U2109Z2,1,,452_53_180924,332_48_181029
U3303Z1,U3303Z1,1,,454_6_181001,332_434_190320
U1513Z1,U1513Z1,1,,333_541_190318,331_70_180903
U2109Z1,U2109Z2,1,,452_57_180924,332_57_181029
U2109Z1,U2109Z2,1,,452_22_181112,332_71_181029
U2109Z1,U2109Z2,1,,452_51_181112,332_37_181029
U2109Z1,U2109Z2,1,,452_34_181112,332_81_181029
U2109Z1,U2109Z2,1,,452_31_181112,332_437_190320
U1503Z1,U1503Z1,1,,341_420_190318,331_176_190318
U1503Z1,U1503Z1,1,,341_406_190318,331_180_190318
U1503Z1,U1503Z1,1,,341_407_190318,331_182_190318
U1503Z1,U1503Z1,1,,341_424_190318,331_184_190318
U1503Z1,U1503Z1,1,,341_410_190318,333_680_190318
U1503Z1,U1503Z1,1,,341_421_190318,333_684_190318
U1503Z1,U1503Z1,1,,341_429_190318,331_185_190318
U1503Z1,U1503Z1,1,,341_414_190318,333_688_190318
U1503Z1,U1503Z1,1,,341_411_190318,333_693_190318
U1513Z2,U1513Z2,1,,331_191_190318,333_694_190318
U1503Z1,U1503Z1,1,,341_422_190318,333_541_190318
U1503Z1,U1503Z1,1,,341_418_190318,333_704_190318
U1513Z2,U1513Z2,1,,333_735_190318,331_62_190103
U1503Z1,U1503Z1,1,,341_402_190318,331_188_190318
U1503Z1,U1503Z1,1,,341_436_190318,331_189_190318
U1503Z1,U1503Z1,1,,341_423_190318,331_192_190318
U1513Z2,U1513Z2,1,,331_175_190318,333_727_190318
U1503Z1,U1503Z1,1,,341_431_190318,333_728_190318
U1503Z1,U1503Z1,1,,341_437_190318,333_732_190318
U1513Z2,U1513Z2,1,,331_61_180903,333_735_190318
U1503Z1,U1503Z1,1,,341_425_190318,333_740_190318
U1503Z1,U1503Z1,1,,341_426_190318,333_742_190318
U1513Z2,U1513Z2,1,,333_696_190318,331_64_190103
U1513Z2,U1513Z2,1,,331_177_190318,331_64_190103
U1503Z1,U1503Z1,1,,341_434_190318,333_746_190318
U1503Z1,U1503Z1,1,,341_435_190318,333_748_190318
U1503Z1,U1503Z1,1,,341_413_190318,333_752_190318
U1503Z1,U1503Z1,1,,341_408_190318,331_196_190318
U1503Z1,U1503Z1,1,,341_409_190318,331_198_190318
U3303Z1,U3303Z1,1,,455_12_180723,332_446_190320
U3303Z1,U3303Z1,1,,454_11_181001,332_448_190320
U2109Z1,U2109Z2,1,,452_41_181112,332_448_190320
U1564Z1,U1564Z1,1,,444_138_181031,337_7_181029
U2109Z1,U2109Z2,1,,452_4_181112,332_109_181029
U1564Z1,U1564Z1,1,,339_8_181210,444_14_180430
U1564Z1,U1564Z1,1,,337_308_181210,444_22_180430
U1564Z1,U1564Z1,1,,339_20_181210,444_23_180702
U1564Z1,U1564Z1,1,,339_18_181208,335_31_181029
U1564Z1,U1564Z1,1,,339_11_181210,444_25_181031
U1564Z1,U1564Z1,1,,339_23_181210,335_213_190304
U1330Z1,U1330Z1,1,,334_4_180430,339_11_181210
U1564Z1,U1564Z1,1,,339_6_181210,444_27_180702
U1564Z1,U1564Z1,1,,444_39_181031,337_31_181029
U1564Z1,U1564Z1,1,,337_33_181029,444_44_181031
U1564Z1,U1564Z1,1,,339_28_181210,444_19_180430
U1564Z1,U1564Z1,1,,444_136_181031,337_16_181029
U2490Z2,U2490Z2,1,,440_31_180702,338_51_190318
U2522Z3,U2522Z2,1,,485_69_190320,390_5_180702
U2490Z2,U2490Z2,1,,440_29_180702,338_57_190318
U2490Z1,U2490Z1,1,,390_4_180702,440_16_180702
U2546Z2,U2546Z2,1,,455_5_180514,390_15_180702
U2490Z1,U2490Z1,1,,360_10_181210,440_18_190318
U2490Z1,U2490Z1,1,,390_4_180702,361_92_180903
U2537Z1,U2537Z2,1,,488_37_180430,361_94_180903
U2537Z1,U2537Z2,1,,460_6_180702,361_94_180903
U2537Z2,U2537Z2,1,,361_105_180903,460_1_180702
U2490Z1,U2490Z1,1,,390_24_180702,440_28_180702
U2490Z1,U2490Z1,1,,390_14_180702,440_30_180702
U2537Z1,U2537Z2,1,,488_39_180430,361_97_180903
U2537Z1,U2537Z2,1,,460_1_180702,361_97_180903
U2537Z1,U2537Z2,1,,488_45_180430,361_99_180903
U1330Z1,U1330Z1,1,,334_6_180430,339_8_181210
U1503Z1,U1503Z2,1,,333_684_190318,341_317_190318
U1503Z2,U1503Z1,1,,333_733_190318,341_406_190318
U1503Z1,U1503Z2,1,,333_541_190318,341_319_190318
U1503Z1,U1503Z2,1,,331_192_190318,341_321_190318
U1503Z1,U1503Z2,1,,331_184_190318,341_323_190318
U1503Z2,U1503Z1,1,,333_739_190318,341_409_190318
U1503Z1,U1503Z2,1,,333_740_190318,341_325_190318
U1503Z2,U1503Z1,1,,333_741_190318,341_410_190318
U1503Z1,U1503Z2,1,,333_742_190318,341_327_190318
U1503Z2,U1503Z1,1,,333_743_190318,341_411_190318
U1503Z1,U1503Z2,1,,333_744_190318,341_329_190318
U1503Z1,U1503Z2,1,,333_746_190318,341_333_190318
U1503Z1,U1503Z2,1,,333_748_190318,341_335_190318
U1503Z1,U1503Z2,1,,333_674_190318,341_337_190318
U1503Z1,U1503Z2,1,,333_732_190318,341_351_190318
U1503Z2,U1503Z1,1,,333_687_190318,341_422_190318
U1503Z1,U1503Z2,1,,331_185_190318,341_353_190318
U1503Z1,U1503Z2,1,,331_188_190318,341_355_190318
U1503Z1,U1503Z2,1,,331_198_190318,341_357_190318
U1503Z2,U1503Z1,1,,333_679_190318,341_425_190318
U1503Z1,U1503Z2,1,,333_680_190318,341_359_190318
U1503Z1,U1503Z2,1,,333_693_190318,341_361_190318
U1503Z1,U1503Z2,1,,331_176_190318,341_363_190318
U1503Z1,U1503Z2,1,,331_189_190318,341_365_190318
U1764Z1,U1764Z1,1,,338_48_190318,444_124_180924
U1503Z1,U1503Z2,1,,331_182_190318,341_367_190318
U1503Z1,U1503Z2,1,,331_185_190318,341_383_190318
U1503Z1,U1503Z2,1,,333_752_190318,341_385_190318
U1503Z1,U1503Z2,1,,333_688_190318,341_387_190318
U1503Z1,U1503Z2,1,,331_178_190318,341_389_190318
U1503Z2,U1503Z1,1,,333_685_190318,341_437_190318
U1503Z1,U1503Z2,1,,331_180_190318,341_391_190318
U1564Z1,U1564Z1,1,,337_30_181029,444_38_181031
U1564Z1,U1564Z1,1,,337_311_181210,444_135_181031
U1564Z1,U1564Z1,1,,339_15_181210,444_137_181031
U1696Z302,U1696Z1,1,,1309_86_181218,461_142_181210
U1785Z4,U1785Z4,1,,369_293_190401,348_14_181108
U1785Z4,U1785Z3,1,,369_305_190401,348_23_190312
U1785Z4,U1785Z4,1,,369_299_190401,348_30_181108
U1308Z2,U1308Z2,1,,368_19_180702,348_30_181108
U1785Z3,U1785Z3,1,,369_296_190401,348_31_190312
U1785Z4,U1785Z4,1,,369_321_190401,348_280_181108
U1785Z3,U1785Z3,1,,471_28_181108,348_94_190312
U1785Z4,U1785Z3,1,,369_332_190401,348_117_190312
U1785Z3,U1785Z3,1,,348_15_190312,369_281_190401
U1308Z2,U1308Z2,1,,368_23_180702,369_282_190401
U1308Z2,U1308Z2,1,,656_26_190103,369_289_190401
U1785Z4,U1785Z4,1,,348_14_181108,369_293_190401
U1785Z3,U1785Z3,1,,348_204_190312,369_294_190401
U1308Z2,U1308Z2,1,,368_21_180702,369_295_190401
U1785Z3,U1785Z3,1,,348_31_190316,369_296_190401
U1785Z3,U1785Z3,1,,348_31_190312,369_296_190401
U1785Z4,U1785Z4,1,,348_30_181108,369_299_190401
U1308Z2,U1308Z2,1,,368_25_180501,369_309_190401
U1308Z2,U1308Z2,1,,368_25_180702,369_309_190401
U1793Z5,U1793Z1,1,,467_302_190401,349_114_190401
U2236Z301,U2236Z3,1,,1304_153_181209,466_82_190401
U1690Z1,U1690Z1,1,,316_41_181026,350_5_180704
U1690Z2,U1690Z2,1,,316_42_181026,350_6_180704
U1690Z1,U1690Z1,1,,316_43_181026,350_7_180704
U1690Z2,U1690Z2,1,,316_44_181026,350_8_180704
U1690Z1,U1690Z1,1,,316_8_190103,350_9_180723
U2094Z2,U2094Z2,1,,624_10_181214,350_10_180723
U1690Z1,U1690Z1,1,,316_83_190103,350_11_180723
U2094Z2,U2094Z2,1,,624_28_181214,350_12_180723
U1690Z1,U1690Z1,1,,316_87_190103,350_13_180723
U1690Z1,U1690Z1,1,,316_16_181026,350_15_180723
U2094Z2,U2094Z2,1,,624_22_190103,350_42_190103
U1690Z2,U1690Z2,1,,316_3_190103,350_42_190103
U1690Z1,U1690Z1,1,,316_103_181026,350_22_190103
U2094Z2,U2094Z2,1,,624_8_181214,350_23_190103
U1690Z2,U1690Z2,1,,316_60_190103,350_23_190103
U1690Z1,U1690Z1,1,,316_61_190103,350_24_190103
U2094Z2,U2094Z2,1,,624_12_181214,350_25_190103
U1690Z1,U1690Z1,1,,316_65_190103,350_26_190103
U2094Z2,U2094Z2,1,,624_30_181214,350_27_190103
U1690Z1,U1690Z1,1,,316_93_181026,350_28_190103
U1690Z2,U1690Z2,1,,316_23_181026,350_34_180723
U1690Z2,U1690Z2,1,,316_109_190103,350_38_180702
U2094Z2,U2094Z2,1,,624_26_190103,350_44_190103
U1690Z1,U1690Z1,1,,316_49_190103,350_45_180723
U2094Z2,U2094Z2,1,,624_2_181214,350_50_190103
U1690Z1,U1690Z1,1,,316_79_190103,350_51_180723
U2094Z2,U2094Z2,1,,624_6_181214,350_52_180723
U1690Z2,U1690Z2,1,,316_104_181026,350_52_180723
U1690Z1,U1690Z1,1,,316_105_181026,350_53_180723
U2094Z2,U2094Z2,1,,624_24_190103,350_54_190103
U1690Z2,U1690Z2,1,,316_9_181026,350_54_190103
U1690Z2,U1690Z2,1,,316_48_190103,350_56_190103
U454Z301,U454Z72,1,,1301_59_181209,303_535_181210
U454Z301,U454Z73,1,,1301_20_181209,303_536_181210
U1610Z301,U1610Z2,1,,1301_239_181209,484_162_190318
U1610Z301,U1610Z2,1,,1301_235_181209,484_164_190318
U454Z301,U454Z72,1,,1301_20_181209,303_537_181210
U454Z301,U454Z73,1,,1301_7_181209,303_538_181210
U454Z301,U454Z3P,1,,1307_411_181210,221_552_181210
U4752Z2,U4752Z2,1,,486_3_180430,360_13_180702
U2537Z1,U2537Z2,1,,361_44_180702,361_103_180903
U2537Z1,U2537Z2,1,,488_9_180430,361_104_180903
U2537Z1,U2537Z2,1,,488_19_180430,361_106_180903
U2490Z2,U2490Z2,1,,440_21_180702,361_107_180903
U2537Z2,U2537Z2,1,,361_96_180903,460_5_180702
U1709Z1,U1709Z2,1,,317_30_180702,488_15_180430
U1842Z2,U1842Z1,1,,314_30_181207,488_15_180430
U2537Z1,U2537Z2,1,,361_11_180702,361_86_180901
U2537Z1,U2537Z2,1,,488_43_180430,361_101_180903
U2537Z1,U2537Z2,1,,488_4_180430,439_3_180430
U2537Z1,U2537Z2,1,,460_8_180702,361_30_180702
U2537Z1,U2537Z2,1,,488_13_180430,361_111_180903
U2537Z1,U2537Z2,1,,460_9_180702,361_112_190318
U1709Z1,U1709Z2,1,,317_52_180702,488_17_181207
U2490Z2,U2490Z2,1,,361_103_180903,437_15_190318
U2490Z1,U2490Z1,1,,390_2_180702,437_8_190318
U2537Z2,U2537Z2,1,,361_105_180903,437_4_180702
U2490Z1,U2490Z1,1,,390_24_180702,437_18_190318
U2537Z1,U2537Z2,1,,361_42_180702,439_1_180430
U2537Z1,U2537Z2,1,,361_48_180702,361_114_180903
U2537Z1,U2537Z2,1,,488_31_180430,361_39_180702
U2537Z1,U2537Z2,1,,361_42_180702,460_9_180702
U2537Z2,U2537Z2,1,,361_102_190318,460_10_180702
U2537Z1,U2537Z2,1,,460_4_180702,361_49_180702
U2490Z1,U2490Z1,1,,361_95_180903,437_6_180702
U2537Z2,U2537Z2,1,,361_105_180903,439_5_180430
U2537Z1,U2537Z1,1,,361_42_180702,488_18_180430
U1709Z1,U1709Z2,1,,317_43_180702,488_19_180430
U1842Z2,U1842Z1,1,,314_32_181207,488_19_180430
U1308Z1,U1308Z1,1,,348_15_190312,368_20_180702
U1308Z1,U1308Z1,1,,348_31_190312,368_22_180702
U1308Z1,U1308Z1,1,,348_17_181108,368_24_180702
U1308Z1,U1308Z1,1,,348_429_181210,368_26_180702
